,Path,Length,Shruti,Stroke
1472,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225502__akshaylaya__dhin-c-008.wav,18433.0,C,dhin
1473,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225503__akshaylaya__dhin-c-009.wav,18689.0,C,dhin
1474,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225504__akshaylaya__dhin-c-010.wav,8449.0,C,dhin
1475,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225505__akshaylaya__dhin-c-011.wav,8449.0,C,dhin
1476,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225506__akshaylaya__dhin-c-012.wav,18689.0,C,dhin
1477,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225507__akshaylaya__dhin-c-013.wav,8449.0,C,dhin
1478,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225508__akshaylaya__dhin-c-014.wav,8449.0,C,dhin
1479,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225509__akshaylaya__dhin-c-015.wav,8449.0,C,dhin
1480,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225510__akshaylaya__dhin-c-016.wav,7937.0,C,dhin
1481,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225511__akshaylaya__dhin-c-017.wav,8705.0,C,dhin
1482,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225512__akshaylaya__dhin-c-018.wav,8961.0,C,dhin
1483,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225513__akshaylaya__dhin-c-019.wav,8961.0,C,dhin
1484,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225514__akshaylaya__dhin-c-020.wav,9217.0,C,dhin
1485,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225515__akshaylaya__dhin-c-021.wav,17921.0,C,dhin
1486,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225516__akshaylaya__dhin-c-022.wav,8705.0,C,dhin
1487,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225517__akshaylaya__dhin-c-023.wav,17921.0,C,dhin
1488,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225518__akshaylaya__dhin-c-024.wav,8961.0,C,dhin
1489,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225519__akshaylaya__dhin-c-025.wav,8961.0,C,dhin
1490,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225520__akshaylaya__dhin-c-026.wav,8449.0,C,dhin
1491,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225521__akshaylaya__dhin-c-027.wav,8705.0,C,dhin
1492,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225522__akshaylaya__dhin-c-028 (1).wav,8961.0,C,dhin
1493,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225522__akshaylaya__dhin-c-028.wav,8961.0,C,dhin
1494,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225523__akshaylaya__dhin-c-029.wav,8449.0,C,dhin
1495,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225524__akshaylaya__dhin-c-030.wav,8961.0,C,dhin
1496,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225525__akshaylaya__dhin-c-031.wav,9217.0,C,dhin
1497,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225526__akshaylaya__dhin-c-032.wav,8961.0,C,dhin
1498,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225527__akshaylaya__dhin-c-033.wav,8961.0,C,dhin
1499,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225528__akshaylaya__dhin-c-034.wav,18177.0,C,dhin
1500,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225529__akshaylaya__dhin-c-035.wav,8705.0,C,dhin
1501,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225530__akshaylaya__dhin-c-036.wav,8961.0,C,dhin
1502,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225531__akshaylaya__dhin-c-037.wav,8961.0,C,dhin
1503,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225532__akshaylaya__dhin-c-038.wav,8116.0,C,dhin
1504,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225533__akshaylaya__dhin-c-039.wav,9217.0,C,dhin
1505,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225534__akshaylaya__dhin-c-040.wav,15302.0,C,dhin
1506,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225535__akshaylaya__dhin-c-041.wav,8961.0,C,dhin
1507,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225536__akshaylaya__dhin-c-042.wav,9217.0,C,dhin
1508,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225537__akshaylaya__dhin-c-043.wav,9473.0,C,dhin
1509,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225538__akshaylaya__dhin-c-044.wav,17921.0,C,dhin
1510,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225539__akshaylaya__dhin-c-045.wav,17921.0,C,dhin
1511,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225540__akshaylaya__dhin-c-046.wav,17665.0,C,dhin
1512,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225541__akshaylaya__dhin-c-047.wav,18433.0,C,dhin
1513,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225542__akshaylaya__dhin-c-048.wav,16897.0,C,dhin
1514,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225543__akshaylaya__num-c-001.wav,18945.0,C,num
1515,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225544__akshaylaya__num-c-002.wav,8193.0,C,num
1516,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225545__akshaylaya__num-c-003.wav,16385.0,C,num
1517,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225546__akshaylaya__num-c-004.wav,15873.0,C,num
1518,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225547__akshaylaya__num-c-005.wav,8449.0,C,num
1519,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225548__akshaylaya__num-c-006.wav,16385.0,C,num
1520,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225549__akshaylaya__num-c-007.wav,16897.0,C,num
1521,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225550__akshaylaya__num-c-008.wav,16641.0,C,num
1522,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225551__akshaylaya__num-c-009.wav,7937.0,C,num
1523,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225552__akshaylaya__num-c-010.wav,16385.0,C,num
1524,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225553__akshaylaya__num-c-011.wav,16385.0,C,num
1525,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225554__akshaylaya__num-c-012.wav,17153.0,C,num
1526,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225555__akshaylaya__num-c-013.wav,17665.0,C,num
1527,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225556__akshaylaya__num-c-014.wav,8193.0,C,num
1528,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225557__akshaylaya__num-c-015.wav,16385.0,C,num
1529,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225558__akshaylaya__num-c-016.wav,18177.0,C,num
1530,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225559__akshaylaya__num-c-017.wav,18177.0,C,num
1531,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225560__akshaylaya__num-c-018.wav,8193.0,C,num
1532,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225561__akshaylaya__num-c-019.wav,18689.0,C,num
1533,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225562__akshaylaya__num-c-020.wav,17409.0,C,num
1534,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225563__akshaylaya__num-c-021.wav,8705.0,C,num
1535,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225564__akshaylaya__num-c-022.wav,8449.0,C,num
1536,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225565__akshaylaya__num-c-023.wav,17409.0,C,num
1537,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225566__akshaylaya__num-c-024.wav,8705.0,C,num
1538,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225567__akshaylaya__num-c-025.wav,8449.0,C,num
1539,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225568__akshaylaya__num-c-026.wav,8705.0,C,num
1540,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225569__akshaylaya__num-c-027.wav,8449.0,C,num
1541,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225570__akshaylaya__num-c-028.wav,8449.0,C,num
1542,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225571__akshaylaya__num-c-029.wav,8449.0,C,num
1543,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225572__akshaylaya__num-c-030.wav,8705.0,C,num
1544,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225573__akshaylaya__num-c-031.wav,8961.0,C,num
1545,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225574__akshaylaya__num-c-032.wav,8449.0,C,num
1546,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225575__akshaylaya__num-c-033.wav,8961.0,C,num
1547,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225576__akshaylaya__num-c-034.wav,17921.0,C,num
1548,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225577__akshaylaya__num-c-035.wav,8961.0,C,num
1549,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225578__akshaylaya__num-c-036.wav,8961.0,C,num
1550,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225579__akshaylaya__num-c-037.wav,8449.0,C,num
1551,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225580__akshaylaya__num-c-038.wav,8705.0,C,num
1552,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225581__akshaylaya__num-c-039.wav,8449.0,C,num
1553,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225582__akshaylaya__num-c-040.wav,8705.0,C,num
1554,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225583__akshaylaya__num-c-041.wav,8449.0,C,num
1555,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225584__akshaylaya__num-c-042.wav,8705.0,C,num
1556,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225585__akshaylaya__num-c-043.wav,8193.0,C,num
1557,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225586__akshaylaya__num-c-044.wav,8705.0,C,num
1558,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225587__akshaylaya__num-c-045.wav,17153.0,C,num
1559,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225588__akshaylaya__num-c-046.wav,8449.0,C,num
1560,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225589__akshaylaya__num-c-047.wav,8449.0,C,num
1561,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225590__akshaylaya__num-c-048.wav,8449.0,C,num
1562,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225591__akshaylaya__num-c-049.wav,8449.0,C,num
1563,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225592__akshaylaya__num-c-050.wav,8449.0,C,num
1564,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225593__akshaylaya__num-c-051.wav,8449.0,C,num
1565,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225594__akshaylaya__num-c-052.wav,8961.0,C,num
1566,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225595__akshaylaya__num-c-053.wav,8449.0,C,num
1567,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225596__akshaylaya__num-c-054.wav,8449.0,C,num
1568,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225597__akshaylaya__num-c-055.wav,7937.0,C,num
1569,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225598__akshaylaya__num-c-056.wav,17665.0,C,num
1570,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225599__akshaylaya__num-c-057.wav,8193.0,C,num
1571,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225600__akshaylaya__num-c-058.wav,8449.0,C,num
1572,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225601__akshaylaya__num-c-059.wav,8193.0,C,num
1573,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225602__akshaylaya__num-c-060.wav,8705.0,C,num
1574,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225603__akshaylaya__num-c-061.wav,8193.0,C,num
1575,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225604__akshaylaya__num-c-062.wav,8193.0,C,num
1576,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225605__akshaylaya__num-c-063.wav,8193.0,C,num
1577,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225606__akshaylaya__num-c-064.wav,8449.0,C,num
1578,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225607__akshaylaya__num-c-065.wav,8193.0,C,num
1579,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225608__akshaylaya__num-c-066.wav,8961.0,C,num
1580,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225609__akshaylaya__num-c-067.wav,35073.0,C,num
1581,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225610__akshaylaya__num-c-068.wav,8705.0,C,num
1582,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225611__akshaylaya__num-c-069.wav,8961.0,C,num
1583,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225612__akshaylaya__num-c-070.wav,8705.0,C,num
1584,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225613__akshaylaya__num-c-071.wav,8961.0,C,num
1585,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225614__akshaylaya__num-c-072.wav,8961.0,C,num
1586,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225615__akshaylaya__num-c-073.wav,9217.0,C,num
1587,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225616__akshaylaya__num-c-074.wav,8961.0,C,num
1588,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225617__akshaylaya__num-c-075.wav,9473.0,C,num
1589,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225618__akshaylaya__num-c-076.wav,9217.0,C,num
1590,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225619__akshaylaya__num-c-077.wav,8961.0,C,num
1591,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225620__akshaylaya__num-c-078.wav,17153.0,C,num
1592,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225621__akshaylaya__num-c-079.wav,9217.0,C,num
1593,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225622__akshaylaya__num-c-080.wav,9473.0,C,num
1594,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225623__akshaylaya__num-c-081.wav,9217.0,C,num
1595,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225624__akshaylaya__num-c-082.wav,9729.0,C,num
1596,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225625__akshaylaya__num-c-083.wav,9217.0,C,num
1597,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225626__akshaylaya__num-c-084.wav,9217.0,C,num
1598,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225627__akshaylaya__num-c-085.wav,8961.0,C,num
1599,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225628__akshaylaya__num-c-086.wav,4609.0,C,num
1600,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225629__akshaylaya__num-c-087.wav,9473.0,C,num
1601,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225630__akshaylaya__num-c-088.wav,8961.0,C,num
1602,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225631__akshaylaya__num-c-089.wav,16129.0,C,num
1603,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225632__akshaylaya__num-c-090.wav,8961.0,C,num
1604,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225633__akshaylaya__num-c-091.wav,17921.0,C,num
1605,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225634__akshaylaya__num-c-092.wav,9217.0,C,num
1606,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225635__akshaylaya__num-c-093.wav,9729.0,C,num
1607,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225636__akshaylaya__num-c-094.wav,4609.0,C,num
1608,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225637__akshaylaya__num-c-095.wav,9729.0,C,num
1609,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225638__akshaylaya__num-c-096.wav,4353.0,C,num
1610,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225639__akshaylaya__num-c-097.wav,4353.0,C,num
1611,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225640__akshaylaya__num-c-098.wav,9473.0,C,num
1612,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225641__akshaylaya__ta-c-001.wav,4353.0,C,ta
1613,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225642__akshaylaya__ta-c-002.wav,4097.0,C,ta
1614,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225643__akshaylaya__ta-c-003.wav,4097.0,C,ta
1615,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225644__akshaylaya__ta-c-004.wav,3841.0,C,ta
1616,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225645__akshaylaya__ta-c-005.wav,9217.0,C,ta
1617,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225646__akshaylaya__ta-c-006.wav,8193.0,C,ta
1618,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225647__akshaylaya__ta-c-007.wav,4097.0,C,ta
1619,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225648__akshaylaya__ta-c-008.wav,3841.0,C,ta
1620,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225649__akshaylaya__ta-c-009.wav,8449.0,C,ta
1621,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225650__akshaylaya__ta-c-010.wav,4097.0,C,ta
1622,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225651__akshaylaya__ta-c-011.wav,4097.0,C,ta
1623,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225652__akshaylaya__ta-c-012.wav,4097.0,C,ta
1624,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225653__akshaylaya__ta-c-013.wav,4097.0,C,ta
1625,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225654__akshaylaya__ta-c-014.wav,3841.0,C,ta
1626,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225655__akshaylaya__ta-c-015.wav,4097.0,C,ta
1627,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225656__akshaylaya__ta-c-016.wav,8449.0,C,ta
1628,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225657__akshaylaya__ta-c-017.wav,4097.0,C,ta
1629,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225658__akshaylaya__ta-c-018.wav,4097.0,C,ta
1630,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225659__akshaylaya__ta-c-019.wav,3841.0,C,ta
1631,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225660__akshaylaya__ta-c-020.wav,8961.0,C,ta
1632,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225661__akshaylaya__ta-c-021.wav,8449.0,C,ta
1633,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225662__akshaylaya__ta-c-022.wav,4353.0,C,ta
1634,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225663__akshaylaya__ta-c-023.wav,8449.0,C,ta
1635,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225664__akshaylaya__ta-c-024.wav,4097.0,C,ta
1636,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225665__akshaylaya__ta-c-025.wav,4609.0,C,ta
1637,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225666__akshaylaya__ta-c-026.wav,8705.0,C,ta
1638,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225667__akshaylaya__ta-c-027.wav,4609.0,C,ta
1639,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225668__akshaylaya__ta-c-028.wav,4353.0,C,ta
1640,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225669__akshaylaya__ta-c-029.wav,4097.0,C,ta
1641,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225670__akshaylaya__ta-c-030.wav,4353.0,C,ta
1642,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225671__akshaylaya__ta-c-031.wav,4097.0,C,ta
1643,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225672__akshaylaya__ta-c-032.wav,4353.0,C,ta
1644,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225673__akshaylaya__ta-c-033.wav,4353.0,C,ta
1645,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225674__akshaylaya__ta-c-034.wav,4097.0,C,ta
1646,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225675__akshaylaya__ta-c-035.wav,4097.0,C,ta
1647,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225676__akshaylaya__ta-c-036.wav,4097.0,C,ta
1648,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225677__akshaylaya__ta-c-037.wav,4353.0,C,ta
1649,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225678__akshaylaya__ta-c-038.wav,4353.0,C,ta
1650,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225679__akshaylaya__ta-c-039.wav,4353.0,C,ta
1651,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225680__akshaylaya__ta-c-040.wav,4097.0,C,ta
1652,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225681__akshaylaya__ta-c-041.wav,4353.0,C,ta
1653,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225682__akshaylaya__ta-c-042.wav,4097.0,C,ta
1654,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225683__akshaylaya__ta-c-043.wav,4353.0,C,ta
1655,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225684__akshaylaya__ta-c-044.wav,4353.0,C,ta
1656,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225685__akshaylaya__ta-c-045.wav,4353.0,C,ta
1657,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225686__akshaylaya__ta-c-046.wav,4097.0,C,ta
1658,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225687__akshaylaya__ta-c-047.wav,4353.0,C,ta
1659,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225688__akshaylaya__ta-c-048.wav,4353.0,C,ta
1660,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225689__akshaylaya__ta-c-049.wav,4097.0,C,ta
1661,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225690__akshaylaya__ta-c-050.wav,3841.0,C,ta
1662,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225691__akshaylaya__ta-c-051.wav,3841.0,C,ta
1663,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225692__akshaylaya__ta-c-052.wav,3841.0,C,ta
1664,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225693__akshaylaya__ta-c-053.wav,4097.0,C,ta
1665,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225694__akshaylaya__ta-c-054.wav,4609.0,C,ta
1666,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225695__akshaylaya__ta-c-055.wav,9217.0,C,ta
1667,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225696__akshaylaya__ta-c-056.wav,4353.0,C,ta
1668,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225697__akshaylaya__ta-c-057.wav,4097.0,C,ta
1669,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225698__akshaylaya__ta-c-058.wav,4353.0,C,ta
1670,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225699__akshaylaya__ta-c-059.wav,3841.0,C,ta
1671,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225700__akshaylaya__ta-c-060.wav,4097.0,C,ta
1672,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225701__akshaylaya__ta-c-061.wav,4353.0,C,ta
1673,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225702__akshaylaya__ta-c-062.wav,4609.0,C,ta
1674,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225703__akshaylaya__ta-c-063.wav,4609.0,C,ta
1675,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225704__akshaylaya__ta-c-064.wav,4353.0,C,ta
1676,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225705__akshaylaya__ta-c-065.wav,4353.0,C,ta
1677,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225706__akshaylaya__ta-c-066.wav,4865.0,C,ta
1678,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225707__akshaylaya__ta-c-067.wav,4865.0,C,ta
1679,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225708__akshaylaya__ta-c-068.wav,4353.0,C,ta
1680,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225709__akshaylaya__ta-c-069.wav,4353.0,C,ta
1681,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225710__akshaylaya__ta-c-070.wav,4353.0,C,ta
1682,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225711__akshaylaya__ta-c-071.wav,4609.0,C,ta
1683,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225712__akshaylaya__ta-c-072.wav,4609.0,C,ta
1684,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225713__akshaylaya__ta-c-073.wav,4609.0,C,ta
1685,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225714__akshaylaya__ta-c-074.wav,9473.0,C,ta
1686,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225715__akshaylaya__ta-c-075.wav,4097.0,C,ta
1687,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225716__akshaylaya__ta-c-076.wav,4353.0,C,ta
1688,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225717__akshaylaya__ta-c-077.wav,4097.0,C,ta
1689,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225718__akshaylaya__ta-c-078.wav,8705.0,C,ta
1690,/content/gdrive/My Drive/mridangam_stroke_1.0/C/225719__akshaylaya__ta-c-079.wav,4353.0,C,ta
